observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	datasetId	replicateId
observable_pEpoR_au		model1_data6	0.283131268436578	18	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.166666666666667	20	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.217116519174042	22	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.120501474926254	25	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.143482300884956	28	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.0845324483775816	31	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.0801120943952796	35	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.0977536873156347	40	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.121588495575221	45	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.0694999999999994	50	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.14816814159292	60	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.157817109144543	65	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data6	0.10446017699115	70	offset_pEpoR_fine;scale_pEpoR_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.0211702127659576	0	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.0261631205673757	0	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.196808510638298	0.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.379053191489362	1	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.413120567375887	1.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.368682624113476	2	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.491134751773049	3	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.906730496453901	4	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	1	5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.799581560283687	6	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.760638297872341	7.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.653260638297873	9	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.828014184397163	10.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.603719858156028	12	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.478723404255319	13.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.24079609929078	15	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.400709219858156	16.5	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.752343971631207	18	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.352836879432624	20	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.228122340425532	22	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.186170212765958	25	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.3882695035461	28	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.172815602836879	31	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.0771063829787238	35	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.16393439716312	40	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.237340425531915	45	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.126845744680851	50	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.0638120567375888	60	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.113429078014185	65	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data6	0.22236170212766	70	offset_pJAK2_fine;scale_pJAK2_fine	sd_JAK2EpoR_au		
observable_CIS_au		model1_data7	0.028804587155963	0	offset_CIS_cisoe;scale_CIS_cisoe	sd_CIS_au		
observable_CIS_au		model1_data7	0.0260642201834861	10	offset_CIS_cisoe;scale_CIS_cisoe	sd_CIS_au		
observable_CIS_au		model1_data7	0.101834862385321	60	offset_CIS_cisoe;scale_CIS_cisoe	sd_CIS_au		
observable_CIS_au		model1_data7	0.0753192660550458	120	offset_CIS_cisoe;scale_CIS_cisoe	sd_CIS_au		
observable_pEpoR_au		model1_data7	0.0230981595092024	0	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data7	1	10	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data7	0.226177914110429	60	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data7	0.240680981595092	120	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data7	0.0267724867724865	0	offset_pJAK2_cisoe;scale_pJAK2_cisoe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data7	1	10	offset_pJAK2_cisoe;scale_pJAK2_cisoe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data7	0.248910052910053	60	offset_pJAK2_cisoe;scale_pJAK2_cisoe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data7	0.224042328042328	120	offset_pJAK2_cisoe;scale_pJAK2_cisoe	sd_JAK2EpoR_au		
observable_pSTAT5_au		model1_data7	0.070604310344827	0	offset_pSTAT5_cisoe;scale_pSTAT5_cisoe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data7	1	10	offset_pSTAT5_cisoe;scale_pSTAT5_cisoe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data7	0.711206896551725	60	offset_pSTAT5_cisoe;scale_pSTAT5_cisoe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data7	0.633620689655172	120	offset_pSTAT5_cisoe;scale_pSTAT5_cisoe	sd_STAT5_au;0		
observable_SOCS3_au		model1_data7	0.275750636132316	0	offset_SOCS3_cisoe;scale_SOCS3_cisoe	sd_SOCS3_au		
observable_SOCS3_au		model1_data7	0.351145038167939	10	offset_SOCS3_cisoe;scale_SOCS3_cisoe	sd_SOCS3_au		
observable_SOCS3_au		model1_data7	0.921119592875318	60	offset_SOCS3_cisoe;scale_SOCS3_cisoe	sd_SOCS3_au		
observable_SOCS3_au		model1_data7	1	120	offset_SOCS3_cisoe;scale_SOCS3_cisoe	sd_SOCS3_au		
observable_CIS_au		model1_data8	1	0	offset_CIS_cisoe;scale_CIS_cisoe	sd_CIS_au		
observable_CIS_au		model1_data8	0.702752293577981	10	offset_CIS_cisoe;scale_CIS_cisoe	sd_CIS_au		
observable_CIS_au		model1_data8	0.744954128440368	60	offset_CIS_cisoe;scale_CIS_cisoe	sd_CIS_au		
observable_CIS_au		model1_data8	0.660550458715597	120	offset_CIS_cisoe;scale_CIS_cisoe	sd_CIS_au		
observable_pEpoR_au		model1_data8	0.0320184049079753	0	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data8	0.227846625766871	10	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data8	0.186533742331288	60	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data8	0.20521472392638	120	offset_pEpoR_cisoe;scale_pEpoR_cisoe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data8	0.0178095238095238	0	offset_pJAK2_cisoe;scale_pJAK2_cisoe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data8	0.835978835978835	10	offset_pJAK2_cisoe;scale_pJAK2_cisoe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data8	0.307671957671958	60	offset_pJAK2_cisoe;scale_pJAK2_cisoe	sd_JAK2EpoR_au		
observable_pJAK2_au		model1_data8	0.268365079365079	120	offset_pJAK2_cisoe;scale_pJAK2_cisoe	sd_JAK2EpoR_au		
observable_pSTAT5_au		model1_data8	0.062931034482759	0	offset_pSTAT5_cisoe;scale_pSTAT5_cisoe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data8	0.352586206896551	10	offset_pSTAT5_cisoe;scale_pSTAT5_cisoe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data8	0.411206896551724	60	offset_pSTAT5_cisoe;scale_pSTAT5_cisoe	sd_STAT5_au;0		
observable_pSTAT5_au		model1_data8	0.534482758620689	120	offset_pSTAT5_cisoe;scale_pSTAT5_cisoe	sd_STAT5_au;0		
observable_SOCS3_au		model1_data8	0.325699745547074	0	offset_SOCS3_cisoe;scale_SOCS3_cisoe	sd_SOCS3_au		
observable_SOCS3_au		model1_data8	0.192880407124682	10	offset_SOCS3_cisoe;scale_SOCS3_cisoe	sd_SOCS3_au		
observable_SOCS3_au		model1_data8	0.55470737913486	60	offset_SOCS3_cisoe;scale_SOCS3_cisoe	sd_SOCS3_au		
observable_SOCS3_au		model1_data8	0.516478371501272	120	offset_SOCS3_cisoe;scale_SOCS3_cisoe	sd_SOCS3_au		
observable_pEpoR_au		model1_data9	0.128892455858748	0	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data9	1	5	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data9	0.884430176565007	10	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data9	0.314606741573033	60	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au		
observable_pEpoR_au		model1_data9	0.211878009630818	120	offset_pEpoR_cisoe_pepor;scale_pEpoR_cisoe_pepor	sd_JAK2EpoR_au		
